source,target
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/kesaksian-pj-wali-kota-bekasi-tidak-ada-arahan-pemerintah-pusat-untuk-menangkan-prabowo-gibran-110390-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/saat-surya-paloh-doakan-ahmad-ali-jadi-gubernur-sulteng-kebanggaan-bagi-kita-200700-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/ahmad-ali-siap-di-pilgub-sulteng-meski-tanpa-dukungan-nasdem-157557-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/kaesang-dukung-ahmad-ali-di-pilkada-sulteng-beliau-punya-hubungan-baik-dengan-prabowo-gibran-232175-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/akui-maju-pilgub-sulteng-waketum-nasdem-kulo-nuwun-ke-prabowo-sebagai-presiden-terpilih-118085-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/catat-janji-ahmad-ali-aka-bangun-sekolah-kejuruan-dan-politeknik-di-wilayah-wilayah-ini-di-sulteng-230548-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/heboh-cagub-sulteng-anwar-hafid-sebut-anak-putus-sekolah-karena-malas-217135-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/debat-pilkada-sulteng-ahmad-ali-disoraki-huuu-pendukung-lawan-saat-cerita-baju-sekolah-gratis-prabowo-229149-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/elektabilitas-jeje-ronald-paling-buncit-hasto-tetap-yakin-jagoannya-bisa-menang-di-pilkada-jabar-232171-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/reaksi-bobby-nasution-soal-wacana-ahok-maju-pilkada-sumut-140124-mvk.html
https://www.merdeka.com/politik/maju-pilkada-sulteng-ahmad-ali-insya-allah-tak-ada-niat-tambah-harta-kekayaan-232185-mvk.html,https://www.merdeka.com/politik/santainya-irjen-ahmad-lutfhi-namanya-masuk-kandidat-di-pilgub-jateng-117634-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/bukan-airin-golkar-resmi-usung-andra-soni-dimyati-186260-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/pesan-bang-doel-hadiri-kampanye-akbar-forkabi-menyala-232545-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/rano-karno-hadiri-kampanye-akbar-forkabi-jaksel-once-ajak-warga-menangkan-nomor-urut-3-232537-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/bobby-nasution-irit-bicara-usai-disidang-pdip-karena-dukung-prabowo-gibran-44792-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/dukung-prabowo-gibran-bobby-nasution-dipanggil-sekjen-pdip-44726-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/andra-dimyati-borong-10-parpol-di-pilkada-banten-sisa-pdip-dan-golkar-175274-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/video-tutup-debat-pilkada-airin-bahas-kekuasan-andra-singgung-prabowo-soal-pemimpin-tak-perkaya-diri-231682-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/ganjar-pranowo-mengaku-intens-diskusi-dengan-jokowi-5823-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/momen-ketika-anies-tepuk-tangan-dan-kasih-dua-jempol-ke-ganjar-saat-debat-pamungkas-pilpres-84606-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/jokowi-undang-3-capres-ke-istana-jubir-anies-kami-harap-cawapres-juga-diajak-biar-gibran-hadir-41558-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/langkah-pramono-ajak-penyandang-disabilitas-di-jakarta-lebih-mandiri-232546-mvk.html
https://www.merdeka.com/politik/video-ekspresi-airin-disebut-cawagub-pdip-timses-prabowo-saat-debat-panas-banten-bahas-presiden-231663-mvk.html,https://www.merdeka.com/politik/bukan-anies-pdip-bakal-usung-pramono-anung-rano-karno-di-pilkada-jakarta-2024-186874-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/ppp-bangkitkan-seluruh-elemen-partai-demi-50-kursi-dpr-ri-di-2024-22383-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/majelis-ppp-desak-mardiono-mundur-seluruh-dpw-diklaim-solid-ingin-fokus-hadapi-pilkada-2024-152365-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/ppp-gagal-ke-senayan-dewan-majelis-desak-muktamar-digelar-2024-152427-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/sekjen-ppp-sebut-rapimnas-fokus-konsolidasi-dan-pilkada-2024-146137-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/tentukan-arah-politik-ppp-bakal-gelar-rapimnas-dan-bertemu-prabowo-120662-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/pramono-janji-tidak-akan-ada-penggusuran-pkl-ini-syaratnya-232486-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/rapimnas-ppp-fokus-bahas-konsolidasi-dan-pilkada-2024-146074-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/ini-hasil-mukernas-pkb-2024-169274-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/prabowo-ingin-zaken-kabinet-ppp-parpol-punya-banyak-orang-profesional-196298-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/mantan-sekjen-pkb-buka-bukaan-persiapan-muktamar-tandingan-di-jakarta-187170-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/konsolidasi-pilkada-jatim-mardiono-minta-kader-kompak-menangkan-khofifah-emil-dardak-196699-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/dpw-bali-dukung-ppp-gabung-kim-ini-alasannya-182472-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/mardiono-minta-seluruh-kader-ppp-semangat-berjuang-menangkan-pilkada-2024-204817-mvk.html
https://www.merdeka.com/politik/gagal-lolos-ke-parlemen-ppp-bakal-gelar-muktamar-lebih-awal-231509-mvk.html,https://www.merdeka.com/politik/pkb-putuskan-gelar-muktamar-vi-akhir-tahun-2024-bakal-ada-pemilihan-ketum-169321-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/persepi-panggil-lsi-terkait-hasil-survei-pilkada-jakarta-yang-berbeda-jauh-222745-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/sekjen-pdip-kritik-kepemimpinan-rk-di-bandung-dan-jabar-tak-jauh-berubah-232302-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/sediakan-wifi-gratis-airin-ade-janji-permudah-pelayanan-dengan-digitalisasi-di-pemprov-banten-232305-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/ini-yang-digali-dewan-etik-persepi-terkait-perbedaan-hasil-survei-pilkada-jakarta-lsi-dan-poltracking-223796-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/psi-lanjutkan-sirekap-tapi-penyempurnaan-harus-dilakukan-92377-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/beda-hasil-survei-poltracking-vs-lsi-pilkada-jakarta-persepi-ungkap-hasil-investigasinya-beri-sanksi-tegas-228347-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/susul-poltracking-lembaga-survei-adi-prayitno-ppi-dan-voxpol-center-keluar-dari-persepi-230328-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/survei-pilkada-jakarta-dianggap-tak-kredibel-poltracking-pilih-keluar-dari-persepi-228555-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/kisruh-lembaga-survei-ramai-ramai-keluar-persepi-pakar-politik-upi-ragukan-independensi-dewan-etik-230671-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/survei-lsi-terbaru-ungkap-penyebab-kepercayaan-masyarakat-terhadap-penyelenggaraan-pemilu-2024-menurun-93252-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/dampak-lembaga-survei-manipulasi-data-ditendang-dari-asosiasi-dan-hilang-kepercayaan-klien-53423-mvk.html
https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html,https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/rano-janjikan-spbu-apung-untuk-warga-kepulauan-seribu-223237-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/pramono-janji-perbaiki-fasilitas-hingga-akses-ke-pulau-seribu-231462-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/pramono-janji-tidak-akan-ada-penggusuran-pkl-ini-syaratnya-232486-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/pramono-siap-bantu-nelayan-pulau-lancang-yang-kesulitan-bbm-dan-modal-231651-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/bertemu-serikat-pekerja-bang-doel-kita-kembalikan-hak-buruh-yang-pernah-diterima-230023-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/viral-ridwan-kamil-ditolak-warga-rano-karno-sebagai-tuan-rumah-kita-harus-terima-tamu-193279-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/rano-karno-kenalkan-pramono-anung-ke-warga-jakbar-dia-lebih-hebat-soal-menata-pemerintah-193269-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/rano-karno-sindir-pemimpin-ogah-turun-ke-permukiman-padat-tidur-saja-di-rumah-198192-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/pramono-rano-gaspol-belanja-masalah-datangi-cfd-dan-naik-transjakarta-189611-mvk.html
https://www.merdeka.com/politik/janji-pramono-rano-untuk-kepulauan-seribu-spbu-terapung-hingga-fasilitas-kesehatan-231465-mvk.html,https://www.merdeka.com/politik/di-depan-ribuan-pendukung-mas-pram-kami-tidak-berimajinasi-bangun-mimpi-besar-227519-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/elektabilitas-ridwan-kamil-vs-pramono-anung-di-3-lembaga-survei-mengejutkan-224731-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/acungkan-salam-3-jari-eks-gubernur-jakarta-hadiri-dukungan-ulama-dan-santri-jakarta-untuk-pramono-rano-232553-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/ini-yang-digali-dewan-etik-persepi-terkait-perbedaan-hasil-survei-pilkada-jakarta-lsi-dan-poltracking-223796-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/6-alasan-dewan-etik-persepi-sanksi-poltracking-232455-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/kampanye-akbar-khofifah-pamerkan-prestasi-selama-jadi-gubernur-jatim-232552-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/kisruh-lembaga-survei-ramai-ramai-keluar-persepi-pakar-politik-upi-ragukan-independensi-dewan-etik-230671-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/survei-poltracking-di-pilkada-kabupaten-bogor-elektabilitas-jaro-ade-teratas-elly-yasin-ke-dua-168849-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/persepi-panggil-lsi-terkait-hasil-survei-pilkada-jakarta-yang-berbeda-jauh-222745-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/rano-karno-hadiri-kampanye-akbar-forkabi-jaksel-once-ajak-warga-menangkan-nomor-urut-3-232537-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/cak-imin-ancam-pecat-kader-pkb-tidak-dukung-luluk-lukman-232555-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/persepi-buka-bukaan-data-investigasi-hasil-survei-lsi-dan-poltracking-di-pilkada-jakarta-2024-232308-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/beda-hasil-survei-poltracking-vs-lsi-pilkada-jakarta-persepi-ungkap-hasil-investigasinya-beri-sanksi-tegas-228347-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/survei-lsi-terbaru-ungkap-penyebab-kepercayaan-masyarakat-terhadap-penyelenggaraan-pemilu-2024-menurun-93252-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/pesan-bang-doel-hadiri-kampanye-akbar-forkabi-menyala-232545-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/survei-pilkada-jakarta-dianggap-tak-kredibel-poltracking-pilih-keluar-dari-persepi-228555-mvk.html
https://www.merdeka.com/politik/poltracking-jelaskan-proses-survei-pilkada-jakarta-tegaskan-bukan-konsultan-salah-satu-kandidat-231706-mvk.html,https://www.merdeka.com/politik/survei-poltracking-prabowo-gibran-509-anies-muhaimin-251-dan-ganjar-mahfud-184-86871-mvk.html
https://www.merdeka.com/politik/dalam-debat-kedua-ahmad-luthfi-janji-sejahterakan-petani-dan-nelayan-jawa-tengah-232561-mvk.html,https://www.merdeka.com/politik/dalam-debat-kedua-ahmad-luthfi-janji-sejahterakan-petani-dan-nelayan-jawa-tengah-232561-mvk.html
https://www.merdeka.com/politik/dalam-debat-kedua-ahmad-luthfi-janji-sejahterakan-petani-dan-nelayan-jawa-tengah-232561-mvk.html,https://www.merdeka.com/politik/pesan-bang-doel-hadiri-kampanye-akbar-forkabi-menyala-232545-mvk.html
https://www.merdeka.com/politik/dalam-debat-kedua-ahmad-luthfi-janji-sejahterakan-petani-dan-nelayan-jawa-tengah-232561-mvk.html,https://www.merdeka.com/politik/amunisi-terakhir-jagoan-kim-plus-di-pilkada-2024-keluarkan-kartu-as-temui-prabowo-jokowi-228258-mvk.html
https://www.merdeka.com/politik/dalam-debat-kedua-ahmad-luthfi-janji-sejahterakan-petani-dan-nelayan-jawa-tengah-232561-mvk.html,https://www.merdeka.com/politik/rano-karno-hadiri-kampanye-akbar-forkabi-jaksel-once-ajak-warga-menangkan-nomor-urut-3-232537-mvk.html
https://www.merdeka.com/politik/dalam-debat-kedua-ahmad-luthfi-janji-sejahterakan-petani-dan-nelayan-jawa-tengah-232561-mvk.html,https://www.merdeka.com/politik/gerindra-minta-kejagung-jelaskan-ke-publik-kasus-tom-lembong-agar-prabowo-tak-tertuduh-226883-mvk.html
